work_id,work_category,state,ida,mp_name_clean,constituency,elected_nominated,work_status,sanction_amount,total_expenditure,sanction_date,completion_date,has_sanction_record,has_completion_record,has_expenditure_record,data_source_flag,financial_utilization,expenditure_vs_sanction,n_expenditure_transactions,n_distinct_vendors,n_payment_success,n_payment_inprogress,mp_allocated_limit,project_size_bucket,elapsed_duration_days,project_duration_days,risk_score,risk_level,financial_risk_score,payment_risk_score,execution_risk_score,peer_anomaly_score,isolation_forest_score,duplicate_risk_score,anomaly_risk_score,n_components_available,negative_amount_score,vendor_concentration_score,rapid_disbursement_score,slow_disbursement_pace_score,payment_stall_score,expenditure_without_sanction_score,elapsed_percentile_in_peer_group,peer_group_tier,raw_max_similarity,most_similar_work_id,risk_reason_1,risk_reason_2,risk_reason_3
WS/MP839/2025-2026/252192,Repair and Renovation,Jammu And Kashmir,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),GULAM ALI,,Nominated MP,Sanction,400000.0,0.0,2026-01-16,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,medium,231.0,,24.36,LOW,0.0,,55.1,46.72,14.45,2.29,30.585,4,0.0,,,,,,55.1,category+size,0.0762,WS/MP839/2025-2026/258707,,,
WS/MP839/2025-2026/252209,Normal/Others,Jammu And Kashmir,SAMBA(Deputy Commissioner Samba_IDA),GULAM ALI,,Nominated MP,Vendor Identification,350000.0,225655.0,2026-01-19,,True,False,True,sanctioned+expenditure,0.6447285714285714,-0.35527142857142857,1.0,1.0,0.0,1.0,196063957.11,medium,228.0,,39.69,LOW,43.05,60.0,6.83,50.0,98.15,6.49,74.075,5,0.0,,64.47,53.89,100.0,0.0,17.08,category+state+size,0.2164,WS/MP839/2025-2026/258705,,,
WS/MP839/2025-2026/252211,Normal/Others,Jammu And Kashmir,POONCH(Deputy Commissioner Poonch_IDA),GULAM ALI,,Nominated MP,Physical Inspection,98000.0,98000.0,2026-02-07,2026-05-12,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,196063957.11,small,,94.0,33.01,LOW,55.56,0.0,,46.68,85.85,4.02,66.265,4,0.0,,100.0,,0.0,0.0,,category+state+size,0.1341,WS/MP839/2025-2026/257311,,,
WS/MP839/2025-2026/252972,Normal/Others,Jammu And Kashmir,POONCH(Deputy Commissioner Poonch_IDA),GULAM ALI,,Nominated MP,Work partially Completed,300000.0,252000.0,2026-02-04,,True,False,True,sanctioned+expenditure,0.84,-0.16,1.0,1.0,1.0,0.0,196063957.11,medium,212.0,,23.45,LOW,43.09,0.0,5.6,50.0,80.55,4.04,65.275,5,0.0,,84.0,37.72,0.0,0.0,14.0,category+state+size,0.1348,WS/MP839/2025-2026/257312,,,
WS/MP839/2025-2026/257310,Normal/Others,Jammu And Kashmir,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),GULAM ALI,,Nominated MP,Sanction,1200000.0,0.0,2026-01-16,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,231.0,,15.28,LOW,0.0,,27.79,25.71,21.92,8.0,23.815,4,0.0,,,,,,27.79,category+size,0.2667,WS/MP839/2025-2026/257311,,,
WS/MP839/2025-2026/257311,Normal/Others,Jammu And Kashmir,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),GULAM ALI,,Nominated MP,Sanction,500000.0,0.0,2026-01-16,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,231.0,,10.24,LOW,0.0,,23.69,0.0,14.91,8.0,7.455,4,0.0,,,,,,23.69,category+size,0.2667,WS/MP839/2025-2026/257310,,,
WS/MP839/2025-2026/257312,Normal/Others,Jammu And Kashmir,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),GULAM ALI,,Nominated MP,Sanction,130000.0,0.0,2026-03-18,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,small,170.0,,8.18,LOW,0.0,,7.5,13.14,28.36,7.03,20.75,4,0.0,,,,,,7.5,category+state+size,0.2342,WS/MP839/2025-2026/257311,,,
WS/MP839/2025-2026/258705,Normal/Others,Jammu And Kashmir,POONCH(Deputy Commissioner Poonch_IDA),GULAM ALI,,Nominated MP,Sanction,300000.0,0.0,2026-03-09,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,medium,179.0,,12.02,LOW,0.0,,8.9,50.0,21.25,6.89,35.625,4,0.0,,,,,,8.9,category+state+size,0.2297,WS/MP839/2025-2026/258708,,,
WS/MP839/2025-2026/258707,Repair and Renovation,Jammu And Kashmir,RAJOURI(Deputy Commissioner Rajouri_IDA),GULAM ALI,,Nominated MP,Work partially Completed,130000.0,127000.0,2026-02-04,,True,False,True,sanctioned+expenditure,0.9769230769230769,-0.023076923076923078,1.0,1.0,0.0,1.0,196063957.11,small,212.0,,39.61,LOW,42.0,60.0,13.95,36.7,100.0,2.29,68.35,5,0.0,,97.69,23.6,100.0,0.0,34.88,category+size,0.0762,WS/MP839/2025-2026/252192,,,
WS/MP839/2025-2026/258708,Normal/Others,Jammu And Kashmir,RAJOURI(Deputy Commissioner Rajouri_IDA),GULAM ALI,,Nominated MP,Sanction,300000.0,0.0,2026-02-05,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,medium,211.0,,13.13,LOW,0.0,,13.91,50.0,17.55,6.89,33.775,4,0.0,,,,,,13.91,category+state+size,0.2297,WS/MP839/2025-2026/258705,,,
WS/MP839/2025-2026/258709,Normal/Others,Jammu And Kashmir,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),GULAM ALI,,Nominated MP,Sanction,200000.0,0.0,2026-02-11,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,small,205.0,,11.2,LOW,0.0,,10.72,42.57,21.0,3.66,31.785,4,0.0,,,,,,10.72,category+state+size,0.122,WS/MP839/2025-2026/258708,,,
WS/MP839/2025-2026/258710,Normal/Others,Jammu And Kashmir,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),GULAM ALI,,Nominated MP,Sanction,600000.0,0.0,2026-02-07,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,209.0,,14.5,LOW,0.0,,19.25,50.0,18.68,4.24,34.34,4,0.0,,,,,,19.25,category+size,0.1414,WS/MP839/2025-2026/258705,,,
WS/MP839/2025-2026/266612,,,,,,,,,0.0,,2026-05-11,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP840/2023-2024/87025,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,5000000.0,0.0,2024-03-15,2026-02-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,690.0,33.15,LOW,0.0,,,43.01,62.71,69.87,52.86,3,0.0,,,,,,,category+state+size,0.8996,WS/MP840/2023-2024/87030,,,
WS/MP840/2023-2024/87030,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,5000000.0,0.0,2024-03-15,2026-02-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,690.0,33.15,LOW,0.0,,,43.01,62.71,69.87,52.86,3,0.0,,,,,,,category+state+size,0.8996,WS/MP840/2023-2024/87025,,,
WS/MP840/2023-2024/87035,Normal/Others,Andhra Pradesh,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,2349768.0,0.0,2024-02-24,2025-02-13,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,355.0,7.76,LOW,0.0,,,11.44,27.82,5.49,19.63,3,0.0,,,,,,,category+state+size,0.1829,WS/MP840/2023-2024/87025,,,
WS/MP840/2024-2025/105499,Normal/Others,Andhra Pradesh,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,6500000.0,0.0,2024-07-27,2026-01-21,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,543.0,17.3,LOW,0.0,,,47.06,54.03,2.01,50.545,3,0.0,,,,,,,category+state+size,0.0669,WS/MP840/2023-2024/87035,,,
WS/MP840/2024-2025/109095,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,8.33,LOW,0.0,,,0.0,24.17,19.36,12.085,3,0.0,,,,,,,category+state+size,0.5381,WS/MP840/2024-2025/109124,,,
WS/MP840/2024-2025/109124,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,10.66,LOW,0.0,,,0.0,24.17,29.85,12.085,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109135,,,
WS/MP840/2024-2025/109135,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,10.66,LOW,0.0,,,0.0,24.17,29.85,12.085,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109124,,,
WS/MP840/2024-2025/109138,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,10.66,LOW,0.0,,,0.0,24.17,29.85,12.085,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109124,,,
WS/MP840/2024-2025/109140,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,10.66,LOW,0.0,,,0.0,24.17,29.85,12.085,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109124,,,
WS/MP840/2024-2025/109144,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,12.33,LOW,0.0,,,0.0,24.6,37.05,12.3,3,0.0,,,,,,,category+state+size,0.6929,WS/MP840/2024-2025/109148,,,
WS/MP840/2024-2025/109148,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,12.33,LOW,0.0,,,0.0,24.6,37.05,12.3,3,0.0,,,,,,,category+state+size,0.6929,WS/MP840/2024-2025/109144,,,
WS/MP840/2024-2025/109187,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2025-01-06,2025-01-06,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,0.0,5.74,LOW,0.0,,,0.0,25.21,6.92,12.605,3,0.0,,,,,,,category+state+size,0.2307,WS/MP840/2025-2026/210690,,,
WS/MP840/2024-2025/109190,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,10.96,LOW,0.0,,,0.0,24.6,30.88,12.3,3,0.0,,,,,,,category+state+size,0.6389,WS/MP840/2024-2025/109197,,,
WS/MP840/2024-2025/109197,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,10.96,LOW,0.0,,,0.0,24.6,30.88,12.3,3,0.0,,,,,,,category+state+size,0.6389,WS/MP840/2024-2025/109190,,,
WS/MP840/2024-2025/109199,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,8.64,LOW,0.0,,,0.0,24.6,20.45,12.3,3,0.0,,,,,,,category+state+size,0.5476,WS/MP840/2024-2025/109190,,,
WS/MP840/2024-2025/109204,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,10.96,LOW,0.0,,,0.0,24.6,30.88,12.3,3,0.0,,,,,,,category+state+size,0.6389,WS/MP840/2024-2025/109190,,,
WS/MP840/2024-2025/109221,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,10.73,LOW,0.0,,,0.0,24.6,29.85,12.3,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109225,,,
WS/MP840/2024-2025/109225,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-09-12,2024-09-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,6.0,10.67,LOW,0.0,,,0.0,24.23,29.85,12.115,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109221,,,
WS/MP840/2024-2025/109227,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,10.73,LOW,0.0,,,0.0,24.6,29.85,12.3,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109221,,,
WS/MP840/2024-2025/109229,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,9.02,LOW,0.0,,,0.0,24.6,22.13,12.3,3,0.0,,,,,,,category+state+size,0.5623,WS/MP840/2024-2025/109221,,,
WS/MP840/2024-2025/109231,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-25,2024-07-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,10.73,LOW,0.0,,,0.0,24.6,29.85,12.3,3,0.0,,,,,,,category+state+size,0.6299,WS/MP840/2024-2025/109221,,,
WS/MP840/2024-2025/109232,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,13.1,LOW,0.0,,,0.0,24.17,40.83,12.085,3,0.0,,,,,,,category+state+size,0.726,WS/MP840/2024-2025/109288,,,
WS/MP840/2024-2025/109234,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,9.47,LOW,0.0,,,0.0,24.17,24.49,12.085,3,0.0,,,,,,,category+state+size,0.583,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/109236,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,9.47,LOW,0.0,,,0.0,24.17,24.49,12.085,3,0.0,,,,,,,category+state+size,0.583,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/109260,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,12.0,LOW,0.0,,,0.0,24.17,35.85,12.085,3,0.0,,,,,,,category+state+size,0.6824,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/109263,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,12.0,LOW,0.0,,,0.0,24.17,35.85,12.085,3,0.0,,,,,,,category+state+size,0.6824,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/109271,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,9.62,LOW,0.0,,,0.0,24.17,25.18,12.085,3,0.0,,,,,,,category+state+size,0.5891,WS/MP840/2024-2025/109272,,,
WS/MP840/2024-2025/109272,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,10.74,LOW,0.0,,,0.0,24.17,30.21,12.085,3,0.0,,,,,,,category+state+size,0.6331,WS/MP840/2024-2025/109288,,,
WS/MP840/2024-2025/109273,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-08-05,2024-08-06,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,1.0,11.24,LOW,0.0,,,0.0,24.6,32.15,12.3,3,0.0,,,,,,,category+state+size,0.65,WS/MP840/2024-2025/109274,,,
WS/MP840/2024-2025/109274,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,11.17,LOW,0.0,,,0.0,24.17,32.15,12.085,3,0.0,,,,,,,category+state+size,0.65,WS/MP840/2024-2025/109273,,,
WS/MP840/2024-2025/109275,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,11.17,LOW,0.0,,,0.0,24.17,32.15,12.085,3,0.0,,,,,,,category+state+size,0.65,WS/MP840/2024-2025/109273,,,
WS/MP840/2024-2025/109276,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,9.48,LOW,0.0,,,0.0,24.17,24.55,12.085,3,0.0,,,,,,,category+state+size,0.5835,WS/MP840/2024-2025/109279,,,
WS/MP840/2024-2025/109277,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,10.58,LOW,0.0,,,0.0,24.17,29.5,12.085,3,0.0,,,,,,,category+state+size,0.6269,WS/MP840/2024-2025/109279,,,
WS/MP840/2024-2025/109279,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-10,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,9.0,10.58,LOW,0.0,,,0.0,24.17,29.5,12.085,3,0.0,,,,,,,category+state+size,0.6269,WS/MP840/2024-2025/109277,,,
WS/MP840/2024-2025/109280,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-19,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,0.0,10.09,LOW,0.0,,,0.0,25.21,26.5,12.605,3,0.0,,,,,,,category+state+size,0.6007,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/109281,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-19,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,0.0,8.86,LOW,0.0,,,0.0,25.21,20.98,12.605,3,0.0,,,,,,,category+state+size,0.5523,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/109288,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-19,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,0.0,13.28,LOW,0.0,,,0.0,25.21,40.83,12.605,3,0.0,,,,,,,category+state+size,0.726,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/109289,Normal/Others,Andhra Pradesh,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,150000.0,0.0,2024-07-19,2024-07-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,small,,0.0,7.09,LOW,0.0,,,0.0,25.21,12.99,12.605,3,0.0,,,,,,,category+state+size,0.4328,WS/MP840/2024-2025/109232,,,
WS/MP840/2024-2025/134669,Normal/Others,Andhra Pradesh,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,2496408.0,0.0,2024-11-28,2026-02-06,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,435.0,8.94,LOW,0.0,,,15.02,35.97,2.01,25.494999999999997,3,0.0,,,,,,,category+state+size,0.0669,WS/MP840/2023-2024/87035,,,
WS/MP840/2024-2025/155328,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,3000000.0,0.0,2024-12-26,2024-12-26,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,0.0,19.6,LOW,0.0,,,25.0,36.22,42.27,30.61,3,0.0,,,,,,,category+state+size,0.7386,WS/MP840/2023-2024/87030,,,
WS/MP840/2024-2025/155332,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,1000000.0,0.0,2024-12-27,2024-12-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,2.0,19.45,LOW,0.0,,,35.33,20.41,45.72,27.869999999999997,3,0.0,,,,,,,category+state+size,0.7688,WS/MP840/2024-2025/155334,,,
WS/MP840/2024-2025/155334,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,1000000.0,0.0,2024-12-27,2024-12-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,2.0,19.45,LOW,0.0,,,35.33,20.41,45.72,27.869999999999997,3,0.0,,,,,,,category+state+size,0.7688,WS/MP840/2024-2025/155332,,,
WS/MP840/2024-2025/159540,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,4463588.0,0.0,2024-12-27,2025-07-31,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,216.0,11.85,LOW,0.0,,,40.3,25.55,3.96,32.925,3,0.0,,,,,,,category+state+size,0.1319,WS/MP840/2024-2025/155334,,,
WS/MP840/2024-2025/159541,Normal/Others,Andhra Pradesh,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,5000000.0,0.0,2025-01-18,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,594.0,,34.24,LOW,0.0,,79.35,43.01,38.57,2.69,40.79,4,0.0,,,,,,79.35,category+state+size,0.0895,WS/MP840/2024-2025/163455,,,
WS/MP840/2024-2025/163455,Normal/Others,Andhra Pradesh,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",V. VIJAYENDRA PRASAD,,Nominated MP,Vendor Identification,5000000.0,0.0,2025-03-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,522.0,,30.8,LOW,0.0,,68.41,43.01,34.54,5.24,38.775,4,0.0,,,,,,68.41,category+state+size,0.1747,WS/MP840/2025-2026/231633,,,
